layer_group,step,Lhat,grad_dual_norm_next
bias2,493,16.915020329801145,0.18674265163853462
bias2,494,16.912237559729228,0.23705996532908027
bias2,495,16.79020699056387,0.18307504734000565
bias2,496,16.073307029505965,0.21978873605029906
bias2,497,16.17531542218626,0.1855848461828321
bias2,498,16.39616426517285,0.22473155610014361
bias2,499,16.250663072631326,0.1821036993409552
bias2,500,16.269297731702235,0.2249437652077078
bias2,501,16.376108749905843,0.18536286913101865
bias2,502,16.69726573292965,0.23260464177685836
bias2,503,16.871826460817775,0.1894687020019638
bias2,504,16.282347105518358,0.21916964187690507
bias2,505,16.33276490954246,0.1901731130143659
bias2,506,16.129257663242395,0.21399215399887145
bias2,507,16.328557858876867,0.1952342626936577
bias2,508,16.15758531657692,0.20928139117828404
bias2,509,15.875512757103552,0.18808201936427033
bias2,510,15.855190803371157,0.20872892366086712
bias2,511,15.539833779470435,0.18058678424106675
bias2,512,16.03295576579233,0.22052882328436177
bias2,513,15.982036431460802,0.17938138803296885
bias2,514,15.891938735776286,0.21893583385059961
bias2,515,16.04405482925437,0.1823401460379882
bias2,516,16.156375172603195,0.2220444806445857
bias2,517,16.131393217959474,0.18190585565072026
bias2,518,16.307247120594514,0.22670813750361127
bias2,519,16.59503255569423,0.189123883338275
bias2,520,16.63076067224821,0.22726184206715241
bias2,521,16.669587831103122,0.19049615037429277
bias2,522,16.172894458682553,0.21420612278771592
bias2,523,15.946543788321938,0.18500677474104538
bias2,524,16.010452565625943,0.2158463926898789
bias2,525,15.966414272813417,0.18399759317749648
bias2,526,16.113612626752445,0.21997662787971642
bias2,527,16.310894463420755,0.1883883267149917
bias2,528,16.081884126395977,0.21454309565898141
bias2,529,16.119790195803667,0.1890902964403756
bias2,530,16.133384795745506,0.21503664443033726
bias2,531,15.591465368790006,0.1756245778091739
bias2,532,15.566198000946027,0.21452132167242624
bias2,533,15.650703734019476,0.17790384257769828
bias2,534,15.265140290874253,0.20503592168508183
bias2,535,15.397828839314792,0.18085528688254632
bias2,536,15.153562703959354,0.1991002350858659
bias2,537,14.998012812632187,0.17665960020366528
bias2,538,14.988075517258931,0.19937413992910613
bias2,539,15.012082653337176,0.17690535941219726
bias2,540,14.859708958965612,0.19570452322858659
bias2,541,14.735495398043517,0.17401016064916774
bias2,542,14.546723239801356,0.19011367204535565
bias2,543,13.959034441791719,0.1599551331988787
bias2,544,13.952124186137134,0.18959526434320587
bias2,545,14.093322969049005,0.1638591063960855
bias2,546,14.27406462315933,0.19402283045027818
bias2,547,14.58425713435877,0.17137155298897663
bias2,548,14.654901778144051,0.19595605955659706
bias2,549,14.59040411063064,0.16993639690437337
bias2,550,14.199820978644057,0.18567599963387713
bias2,551,14.054559846920565,0.16605375699687167
bias2,552,13.979750883979287,0.1840822657850777
bias2,553,13.845263980258277,0.1627063126718256
bias2,554,14.091540847062394,0.19005193011870536
bias2,555,14.346922593991012,0.1692169273644865
bias2,556,14.144708513202486,0.18522219014299038
bias2,557,13.92619201732288,0.16366622997384273
bias2,558,13.920821620117165,0.1848068576026476
bias2,559,13.87435769490956,0.16267024713479225
bias2,560,13.600572728321097,0.178222235623164
bias2,561,13.635564113612567,0.16334444060311692
bias2,562,13.582668785713098,0.1768654554017274
bias2,563,13.212010464056672,0.15436973131484463
bias2,564,13.26842124448113,0.17817193080513843
bias2,565,13.447364371981738,0.15866261084094643
bias2,566,13.345871978142814,0.175621127230181
bias2,567,13.270893632920036,0.1572367457498967
bias2,568,13.132967584395594,0.17177151885942238
bias2,569,13.707951778887248,0.1716545141846846
bias2,570,14.047914320803278,0.18024613971376885
bias2,571,14.104386118760823,0.17294355547270182
bias2,572,14.252016719936808,0.18392657966323198
bias2,573,13.933387525417965,0.16497096786805757
bias2,574,13.604889374905373,0.17570443317936188
bias2,575,13.391348211948982,0.15968516161417357
bias2,576,13.026944054227123,0.1665158922208901
bias2,577,12.929441960217577,0.15704498272178177
bias2,578,13.0164929963671,0.16883596221618133
bias2,579,13.412787988607661,0.16690252181020987
bias2,580,13.26766677058563,0.16549781286526946
bias2,581,13.039850727735733,0.16119876107360018
bias2,582,13.0766795436197,0.16643928766860783
bias2,583,13.01302744715561,0.15940488823385582
bias2,584,12.788133485391295,0.16102341842090975
bias2,585,12.812029522156477,0.15990295115219075
bias2,586,12.808283515146762,0.16072278714107516
bias2,587,12.676048625901275,0.15661473132893391
bias2,588,12.459917212377926,0.15559993598915894
bias2,589,12.40975073347565,0.15498187268087296
bias2,590,12.297023642068005,0.15308174267451813
bias2,591,12.195878171895359,0.15250778845255758
bias2,592,12.49658973436591,0.16045099845781466
bias2,593,12.601130302996449,0.15504579538723637
bias2,594,12.621222231365811,0.16101953837789393
bias2,595,12.438262926860007,0.15040862312048048
bias2,596,12.232416864512048,0.15579189745598682
bias2,597,12.19895077908596,0.14960353254523118
bias2,598,12.115248655045287,0.15365210721546843
bias2,599,12.140706653691813,0.1502921225163759
bias2,600,12.125128509322812,0.15312920742579395
bias2,601,11.838213521520924,0.1434207444754231
bias2,602,11.846730466860315,0.1532155982047852
bias2,603,11.711300381154178,0.13966264221183372
bias2,604,11.58032650083097,0.15003728505957176
bias2,605,11.64214325800289,0.1416575861095102
bias2,606,11.587818700426416,0.14857939279294624
bias2,607,11.538036691148045,0.1405896226796753
bias2,608,11.530648674447471,0.14819009188249105
bias2,609,11.581330333105504,0.14178454924756365
bias2,610,11.427795347273557,0.1443723430560416
bias2,611,11.556570343589057,0.1451072270006678
bias2,612,11.66831185486201,0.1469563109195793
bias2,613,11.619156842730249,0.14372349848135707
bias2,614,11.514699456305483,0.14460943260425446
bias2,615,11.52208066925479,0.14402329884356832
bias2,616,11.524487770430822,0.14458917139090913
bias2,617,11.576184615171263,0.14533584706393418
bias2,618,11.453680649033855,0.14143244376452965
bias2,619,11.230937797070387,0.1399860504224204
bias2,620,11.19981856345791,0.14058634215479754
bias2,621,11.314117259306121,0.14265281375253336
bias2,622,11.19589269488579,0.13791151046643485
bias2,623,11.037142071878229,0.13841222051645885
bias2,624,10.891624521212199,0.13420269735014065
bias2,625,10.666664041402298,0.13283484755994818
bias2,626,10.614565251419947,0.1329401473417434
bias2,627,10.562646964840534,0.13167747373351854
bias2,628,10.642736139893238,0.1348028028028417
bias2,629,10.69685331965101,0.1329980322572592
bias2,630,10.503999777855602,0.12991664588259033
bias2,631,10.584576827191851,0.1350218008188993
bias2,632,10.39657489735207,0.12518155116295887
bias2,633,10.283063565289751,0.13222603165167623
bias2,634,10.32300915475985,0.12629864523070966
bias2,635,10.20836025829769,0.1293385892057843
bias2,636,9.980394149513685,0.12056482680531662
bias2,637,9.95091297024136,0.12872395180152657
bias2,638,9.963969118424655,0.12095098242328295
bias2,639,9.770272935690521,0.12387708622471441
bias2,640,9.703153818690135,0.11927504829692069
bias2,641,9.658646949457053,0.12262731557808747
bias2,642,9.541768919375485,0.11636122130328197
bias2,643,9.271852034832886,0.11600559534061874
bias2,644,9.168935582953134,0.11378268738164142
bias2,645,9.250391027743918,0.11767760211756637
bias2,646,9.416066707909092,0.11802367150639904
bias2,647,9.653965166480614,0.12395782210477302
bias2,648,9.561151272157236,0.11538697250609294
bias2,649,9.369874012331818,0.11925858089216769
bias2,650,9.423544084172182,0.11682246926062924
bias2,651,9.377382810631351,0.11797143434183109
bias2,652,9.281753161306423,0.11483216692771817
bias2,653,9.377115454020473,0.12011551237553751
bias2,654,9.320386131862485,0.11328907317666442
bias2,655,9.433775429274696,0.12288926393741387
bias2,656,9.35758016711644,0.11134859068636306
bias2,657,9.40255108180016,0.12430152562795456
bias2,658,9.518909341891383,0.11401765547847167
bias2,659,9.27580663243669,0.11824033976726107
bias2,660,9.290852154792523,0.11452833217390881
bias2,661,9.193023356911814,0.11559909514661704
bias2,662,9.112053833380607,0.11252336638657225
bias2,663,8.911944569246163,0.11064306775672053
bias2,664,8.77917451455189,0.10920224404419246
bias2,665,8.843024505132624,0.11224208628346172
bias2,666,8.798697292549747,0.10801006778604769
bias2,667,8.520434129280288,0.10552288159476601
bias2,668,8.413217697220572,0.10519898908512863
bias2,669,8.185941385800454,0.09971407193660985
bias2,670,8.229160290295384,0.10645501607770384
bias2,671,8.275797093448254,0.1006409779462707
bias2,672,8.284014251524578,0.10688108729897121
bias2,673,8.409415228731309,0.10374740153307736
bias2,674,8.338250300949714,0.10503743048063484
bias2,675,8.26472274315835,0.10187725222999774
bias2,676,8.28620910636741,0.10555404923468681
bias2,677,8.091401727603799,0.09714084579167796
bias2,678,8.006753002422323,0.10343568726425142
bias2,679,7.947352902814511,0.09547428091622724
bias2,680,7.842789161835424,0.10092472362394142
bias2,681,7.838941679037058,0.09523367423872917
bias2,682,7.868737653969954,0.10175432206876583
bias2,683,7.674771443716909,0.09032151096186539
bias2,684,7.520521714112488,0.09800999968031279
bias2,685,7.565994939200683,0.09158583578083941
bias2,686,7.645435464615579,0.09987453947583384
bias2,687,7.721634071924937,0.09347161103959169
bias2,688,7.662014921532283,0.09838580714240265
bias2,689,7.60956977958469,0.09231853442121134
bias2,690,7.484359191787133,0.09515102947497558
bias2,691,7.459362649072074,0.09158381511408435
bias2,692,7.411302392387695,0.09418071542081537
bias2,693,7.468697192152101,0.09290867148697543
bias2,694,7.379336571352947,0.09192055895520337
bias2,695,7.372569179652159,0.09269693850621424
bias2,696,7.294409325958109,0.09001285504718091
bias2,697,7.22407553918566,0.09091648381859968
bias2,698,7.283494820542961,0.09152534793863559
bias2,699,7.1550523903142915,0.08776031519950579
bias2,700,7.0960752868798185,0.08980299375226714
bias2,701,6.890937199699961,0.08282831709546983
bias2,702,6.785735280372114,0.0872263860741405
bias2,703,6.7635723498637494,0.08217701474849681
bias2,704,6.706691126770481,0.0858187320900178
bias2,705,6.699035969444077,0.08189014740290065
bias2,706,6.763388733271176,0.0875255503860198
bias2,707,6.802160490406398,0.0828411606355403
bias2,708,6.605427215394379,0.08261797443410847
bias2,709,6.541996553641767,0.08110002806921546
bias2,710,6.408953895944156,0.0794815399294789
bias2,711,6.137748724334418,0.07421967336106303
bias2,712,6.070250269254227,0.07765752998494685
bias2,713,6.013593198233363,0.07281598996907485
bias2,714,6.020004655682797,0.07787083507516213
bias2,715,5.980022242280072,0.07185530675045818
bias2,716,5.940769638018438,0.07681663757107393
bias2,717,5.785465452886358,0.06820734073866003
bias2,718,5.828724657629198,0.07768848135001821
bias2,719,5.760825343337781,0.06664825534259441
bias2,720,5.726462267826413,0.07683411420623608
bias2,721,5.69456170807224,0.06573504041726491
bias2,722,5.632779288111175,0.07530965430810534
bias2,723,5.643816352686271,0.06607687632273847
bias2,724,5.596511592807526,0.0741063368267377
bias2,725,5.598902084952029,0.06601051647780257
bias2,726,5.625781162782684,0.07488369589785109
bias2,727,5.553073374026308,0.06412551874038006
bias2,728,5.414593276478559,0.07151248793000181
bias2,729,5.442451270141375,0.06471281538183302
bias2,730,5.3950809914258535,0.07035826776664078
bias2,731,5.326753793540414,0.06306964058427962
bias2,732,5.261032053873028,0.06868968475786162
bias2,733,5.226801850246754,0.062218530051223374
bias2,734,5.23610149434987,0.06895698786408329
bias2,735,5.202434052392778,0.061386966872624564
bias2,736,5.108599019420332,0.06654129781568205
bias2,737,5.074825197086625,0.06064174028498997
bias2,738,5.070197945298688,0.06646235232626639
bias2,739,4.934999600883721,0.05715928873049112
bias2,740,4.914091398210178,0.06595405727699492
bias2,741,4.954369257829371,0.05806205035046371
bias2,742,4.912912772553263,0.06503281221073579
bias2,743,4.850569915712402,0.05634425562682044
bias2,744,4.7221490222025695,0.06183074667168355
bias2,745,4.703961936925108,0.0560478041031549
bias2,746,4.69998190474655,0.06160040335386932
bias2,747,4.679728997895265,0.05557647759635849
bias2,748,4.670381261784901,0.06133967340753728
bias2,749,4.646865828673064,0.05495149073209702
bias2,750,4.556589016029841,0.05907727909355137
bias2,751,4.5684689743064375,0.05519765783759373
bias2,752,4.530016020231235,0.05817284195267025
bias2,753,4.455973896392335,0.05336529640350366
bias2,754,4.393012159232001,0.056611964843672924
bias2,755,4.272124978811058,0.05029947428389053
bias2,756,4.265759317234032,0.05652793099773993
bias2,757,4.174266498303256,0.04797326047328263
bias2,758,4.139581229784025,0.055652133386895015
bias2,759,4.107705391287262,0.04720701175142502
bias2,760,4.087704976187198,0.05515711474640259
bias2,761,4.072151622638821,0.046866058528248565
bias2,762,3.975942170294059,0.05265106471825515
bias2,763,3.896068139252573,0.04491099585335454
bias2,764,3.8063989841012984,0.05046653312380722
bias2,765,3.7573624703907917,0.043562575761299925
bias2,766,3.728570537094778,0.04981771149492692
bias2,767,3.7040651249497305,0.04298502391742712
bias2,768,3.614542621855062,0.047620724207882215
bias2,769,3.559772460904889,0.04149242100248291
bias2,770,3.575738512452144,0.04808802791456179
bias2,771,3.5380151379843174,0.040453258357401795
bias2,772,3.478737747956685,0.04661568400728527
bias2,773,3.4157584546460162,0.03895513763514654
bias2,774,3.414728309912348,0.04657970155483923
bias2,775,3.356639319325769,0.037463750462099786
bias2,776,3.354536908877388,0.046484273925423474
bias2,777,3.3126483139751364,0.036535893039643184
bias2,778,3.2801802798544704,0.04558523801240926
bias2,779,3.2924221570908854,0.03686587932509798
bias2,780,3.2462409653845996,0.04437095480384371
bias2,781,3.2424297755804616,0.03679256088438805
bias2,782,3.2460644379822763,0.04450369940126202
bias2,783,3.2526779299691064,0.03697862254527351
bias2,784,3.260548483587443,0.04476115183329941
bias2,785,3.2662957887318207,0.03701442612644114
bias2,786,3.2745155736881664,0.04492980417128831
bias2,787,3.258954596146057,0.036610392256343514
bias2,788,3.202889762836606,0.04359416800084679
bias2,789,3.1387006817031597,0.03498544456333354
bias2,790,3.111003144271853,0.042891732573947954
bias2,791,3.0991177077986767,0.03471344557101864
bias2,792,3.0876195966884747,0.04259205638317673
bias2,793,3.065012641395494,0.03415815652518784
bias2,794,2.9814355173227987,0.04046864470569733
bias2,795,2.9970371697375278,0.03460428262675397
bias2,796,2.987852058193439,0.04020081936513953
bias2,797,2.9580686569661148,0.033797581376005546
bias2,798,2.9209553165852844,0.03931279695513861
bias2,799,2.883229690330111,0.032827327400653285
bias2,800,2.8356125905812006,0.038107468921823845
bias2,801,2.809639375042539,0.03221007588176748
bias2,802,2.7985692182868176,0.03782429978963171
bias2,803,2.8059143534455746,0.03239346527506259
bias2,804,2.753316821045508,0.036527464286303636
bias2,805,2.7471790795150466,0.03223630443341852
bias2,806,2.709283614245705,0.03552882001439646
bias2,807,2.6594472949536563,0.031012342289123085
bias2,808,2.6611322012620686,0.03562755484922428
bias2,809,2.6428077606341236,0.03055208997182329
bias2,810,2.6295183241324143,0.03525492321838049
bias2,811,2.5819795468403153,0.02934348090401237
bias2,812,2.5406170312255343,0.0342670693510947
bias2,813,2.48980776798886,0.028043228861031846
bias2,814,2.4563424500719866,0.03346089795840156
bias2,815,2.416140740039174,0.027033912919259894
bias2,816,2.4056630747006755,0.03319072770824508
bias2,817,2.3614456569734132,0.025971872882571783
bias2,818,2.373832323619784,0.03346653107222389
bias2,819,2.384651888090642,0.02622957545215055
bias2,820,2.35746063423224,0.03277084317684129
bias2,821,2.329994272914231,0.025551688627793844
bias2,822,2.2842312278620307,0.03163947564611914
bias2,823,2.295117700985081,0.025778824861076664
bias2,824,2.2706225953545016,0.031047125398720284
bias2,825,2.270394146397033,0.025782633081704066
bias2,826,2.2438444041913086,0.030386849516257215
bias2,827,2.23147451937019,0.025483803596108665
bias2,828,2.211240961629903,0.029890689286406393
bias2,829,2.168359597563957,0.02441053515915571
bias2,830,2.138914341166325,0.02914800623347811
bias2,831,2.115509764392304,0.023840486306678448
bias2,832,2.0758985263929115,0.028140785494845333
bias2,833,2.097465260468573,0.024376848719125037
bias2,834,2.0831176781696277,0.027778405784525003
bias2,835,2.0655167700767447,0.023929188711149085
bias2,836,2.0443840539412785,0.027261952785497482
bias2,837,2.0208455335257245,0.02334881031037663
bias2,838,2.0049757096176837,0.02684354954304015
bias2,839,2.0038696015746127,0.02334769237412579
bias2,840,1.972231463601726,0.026053305882487037
bias2,841,1.9484772082011872,0.022732664608549398
bias2,842,1.948806267185039,0.026060535526040148
bias2,843,1.94175799429659,0.02255370653288271
bias2,844,1.9105486439669945,0.025275559137120217
bias2,845,1.8934345115120552,0.02212656648119565
bias2,846,1.8508717692061083,0.024226207500168993
bias2,847,1.8178446351004178,0.021299618433280633
bias2,848,1.7972832443550593,0.023700719259078035
bias2,849,1.7769778186090366,0.020775275246348545
bias2,850,1.745819087488107,0.022922291895745822
bias2,851,1.7209844688033702,0.020155628799859663
bias2,852,1.7192612121920738,0.022867493385123835
bias2,853,1.7118993218957235,0.019971951694914038
bias2,854,1.6942337995744619,0.022430466817384566
bias2,855,1.6727602893983595,0.01946519167578291
bias2,856,1.6415647266473865,0.021632699970835015
bias2,857,1.6150027984825228,0.018817588025710066
bias2,858,1.5809587116305728,0.020790420520427535
bias2,859,1.5592335822318348,0.01825098667225071
bias2,860,1.552333134443044,0.020624124498925783
bias2,861,1.551195832328167,0.018223380123569114
bias2,862,1.5440919885502886,0.020429835010650026
bias2,863,1.5278204660924755,0.01782577553696522
bias2,864,1.4976667548052134,0.01967707586358818
bias2,865,1.472677910589602,0.017186865573168696
bias2,866,1.464576067563005,0.019473856560827143
bias2,867,1.4430545464516127,0.016651582031418328
bias2,868,1.4275851500674817,0.019089936234438245
bias2,869,1.4203702083210272,0.01646878330613726
bias2,870,1.3942176110909381,0.018431204789955132
bias2,871,1.3915398290898278,0.01639642467600489
bias2,872,1.3824851752851135,0.018206570506933445
bias2,873,1.3729624634456687,0.016163544028604367
bias2,874,1.3458538219183604,0.017531488719746097
bias2,875,1.3418465636006982,0.016068136834607356
bias2,876,1.319383680367983,0.01695802463177703
bias2,877,1.3197770355518603,0.016088644338607128
bias2,878,1.307410073062341,0.0166525620363716
bias2,879,1.2965572959545197,0.015819839596744975
bias2,880,1.2703894241079388,0.016005715813630673
bias2,881,1.2645019159301427,0.015676957667000432
bias2,882,1.245982182514477,0.015537517276868862
bias2,883,1.2336989400808922,0.015366277682786356
bias2,884,1.2214578575728907,0.015241449094505108
bias2,885,1.2000553591588445,0.01482766271729352
bias2,886,1.1825056546274786,0.014782164458238963
bias2,887,1.1685295994462945,0.014476347830205192
bias2,888,1.146589517797229,0.014236202094122189
bias2,889,1.1256410231006466,0.013957793565660924
bias2,890,1.1068874144953011,0.013773174041855005
bias2,891,1.0990046638027677,0.01376932270853056
bias2,892,1.0888100631609507,0.013509676432903928
bias2,893,1.0852553879923,0.013672792476811515
bias2,894,1.071118275092115,0.0131340526185409
bias2,895,1.0566043795136526,0.013321442595238216
bias2,896,1.0545157569658468,0.013077411920696115
bias2,897,1.0341197758829028,0.012809247283013619
bias2,898,1.011339402765568,0.012510606150027902
bias2,899,1.0025321732962356,0.012589972281015107
bias2,900,0.9891474325236268,0.012175720686356646
bias2,901,0.9707508567196135,0.012126973108651991
bias2,902,0.9647411765913961,0.012022705243453006
bias2,903,0.9541306052204896,0.011866717912461315
bias2,904,0.9354023061930055,0.011558794176501208
bias2,905,0.9174378805260153,0.011408071187143973
bias2,906,0.9170267293148737,0.011561301309767694
bias2,907,0.9149338888866545,0.011349914239685658
bias2,908,0.895571486085959,0.011075858156122895
bias2,909,0.884894280852457,0.011080960027464743
bias2,910,0.8695074932564494,0.01069353325726915
bias2,911,0.858511604283914,0.010818436008367537
bias2,912,0.8495547046326399,0.010459075946672254
bias2,913,0.8490613354609013,0.010815253252213141
bias2,914,0.8355971819296704,0.010131910869502232
bias2,915,0.8341251368806315,0.010762161556663359
bias2,916,0.8322498273452045,0.010103080142819824
bias2,917,0.8186492586381352,0.010417354516839748
bias2,918,0.8136461686138274,0.00996493742097137
bias2,919,0.8152119531766953,0.010469677438258738
bias2,920,0.8056102155194604,0.009723884694416185
bias2,921,0.7993132551019959,0.010309322148521274
bias2,922,0.7890990292512785,0.009462705517178935
bias2,923,0.7838370096496509,0.01018525702207691
bias2,924,0.784684930256897,0.009480852087969411
bias2,925,0.776239176831302,0.009972708152935612
bias2,926,0.7702968786639421,0.009327635540700117
bias2,927,0.7654600146388069,0.009849524812507414
bias2,928,0.7582282487378805,0.009139502176590935
bias2,929,0.7431598068071061,0.00947300992055712
bias2,930,0.7325064834450982,0.008888744029371958
bias2,931,0.7232134333879212,0.00922546892433401
bias2,932,0.7146534806430581,0.008683433247472559
bias2,933,0.6981110610946268,0.00880987240670988
bias2,934,0.6883609911776616,0.008438576250550682
bias2,935,0.6765498974036296,0.008509670341608551
bias2,936,0.6714726189564999,0.00830786876464375
bias2,937,0.6644600700540692,0.008333900660115402
bias2,938,0.6527928373155197,0.00801184232814066
bias2,939,0.6458949688275165,0.008163967705153737
bias2,940,0.6396182046652581,0.007856775201936913
bias2,941,0.6330304411000939,0.007995670724633107
bias2,942,0.6275754820972741,0.007725241598574811
bias2,943,0.6202306252029752,0.007809282772279443
bias2,944,0.6120237492215491,0.007516300893360479
bias2,945,0.6086523426123466,0.007737658700155868
bias2,946,0.6050637112788264,0.00742414797232705
bias2,947,0.6039218148767254,0.0076989840971428206
bias2,948,0.5976357202138419,0.007267014987010121
bias2,949,0.5888502906688324,0.0074763660743508665
bias2,950,0.5794128452747387,0.007039251298467849
bias2,951,0.5741161062764744,0.0073479304245682945
bias2,952,0.5684323906097682,0.006897888130481621
bias2,953,0.5603495935484966,0.007138992369893035
bias2,954,0.5524300696500452,0.006692344902690038
bias2,955,0.5451297087344528,0.006964316121694447
bias2,956,0.5323753906730754,0.006373707782111736
bias2,957,0.5262156578310313,0.0068024975837667435
bias2,958,0.5222711610140843,0.00627749148844813
bias2,959,0.5109936360048004,0.00652275358433028
bias2,960,0.5064387650500578,0.006158185335367941
bias2,961,0.5010252233788169,0.006385130035608221
bias2,962,0.49283583922804364,0.005952467787489287
bias2,963,0.48562219729676315,0.006206502914459134
conv2,0,8.028167849855974,1.2584819774551812
conv2,1,8.515431727012537,1.131726683840389
conv2,2,7.099031510502858,1.0278713108402506
conv2,3,5.80580864065336,0.950373155682854
conv2,4,5.883056949493943,0.8694890861832206
conv2,5,5.1344473362647935,0.8028440495777062
conv2,6,4.173186200208259,0.7507722289706507
conv2,7,3.475332263505689,0.7093620724914937
conv2,8,3.9325626936504556,0.6576840049288972
conv2,9,3.6356680933044885,0.6140358796354894
conv2,10,3.3518869354897913,0.5744575075825215
conv2,11,3.0110393486274614,0.5328018518684475
conv2,12,3.432017436352053,0.48474524811879943
conv2,13,3.1304297675949706,0.4380621356293385
conv2,14,2.927556068410766,0.3948857206420429
conv2,15,2.631628731062886,0.36749253993080727
conv2,16,2.4915527521799348,0.33990333658752525
conv2,17,2.4148056722455578,0.3101333559778103
conv2,18,2.1880118469762593,0.2939476781587948
conv2,19,2.203825605617312,0.2761306393495887
conv2,20,2.218372777258754,0.2494760816242826
conv2,21,2.1984839364579196,0.2293206752684041
conv2,22,1.7100800408024113,0.21086266080643729
conv2,23,1.8987694376661142,0.18855637672110342
conv2,24,1.6173852991914222,0.17126800463337594
conv2,25,1.691936463744633,0.15290887670277006
conv2,26,1.7439919005290994,0.1273175928005255
conv2,27,1.315628602194758,0.11607851527150512
conv2,28,1.430913753959065,0.10037672468672183
conv2,29,1.232815384521647,0.08555051997777044
conv2,30,1.3601065436423216,0.07373793205454016
conv2,31,1.1577066324874754,0.0644154207156147
conv2,32,1.0419519930584873,0.055228956470786746
conv2,33,0.8931313529270491,0.05337763087110469
conv2,34,0.9414943268153347,0.04953578722472491
conv2,35,1.0132773042854566,0.051498665931967225
conv2,36,1.0610476714797301,0.04660524991780524
conv2,37,0.8925392656134239,0.049362687567786445
conv2,38,0.9995680331184559,0.04742937803839957
conv2,39,1.1219566209472944,0.05236147971652216
conv2,40,1.1572058382190002,0.04773398978865827
conv2,41,1.0897476971083968,0.050286044789314595
conv2,42,1.0657429765401765,0.04724957845095339
conv2,43,1.025847772481721,0.04936107683474351
conv2,44,1.1453356521890858,0.046115800295414566
conv2,45,1.1921032332191777,0.047514413046033446
conv2,46,1.1016589238896273,0.04753591323924715
conv2,47,1.2896975637161636,0.04929306934999663
conv2,48,1.3305005511263266,0.04663838277969689
conv2,49,1.2656256022575987,0.04991811970034716
conv2,50,1.3193763626596358,0.04696384616671956
conv2,51,1.1975587486815789,0.04851258044566922
conv2,52,1.2937836692416655,0.04784528515616484
conv2,53,1.2301150953272693,0.04845702021774577
conv2,54,1.3568908173487229,0.048523831056208326
conv2,55,1.3775951558104547,0.047202377829046384
conv2,56,1.400109001703257,0.04941563775228557
conv2,57,1.4537665946202305,0.046438051417695546
conv2,58,1.4082675507619258,0.04851565710767565
conv2,59,1.4443468978423644,0.047448604609860445
conv2,60,1.420620827176365,0.04804070925828349
conv2,61,1.3211175742382144,0.048105560955805204
conv2,62,1.300789970016955,0.04793670230447142
conv2,63,1.2877034454314464,0.04740112698045557
conv2,64,1.3074618340400221,0.0469888788728698
conv2,65,1.355564140047604,0.0479864369662732
conv2,66,1.3331279546856596,0.0479245252316517
conv2,67,1.4001746642955986,0.0488925709907866
conv2,68,1.3583873103932844,0.047484558897339345
conv2,69,1.4622088466137415,0.04893272639379291
conv2,70,1.529232516698653,0.04832104112267342
conv2,71,1.514677872684075,0.04969605253252496
conv2,72,1.4488106647557017,0.046425024317155825
conv2,73,1.3910086785923002,0.047700130954615505
conv2,74,1.3732477791026094,0.047824304521500396
conv2,75,1.34900653274754,0.049011955996686875
conv2,76,1.3712623183770327,0.04760332106411471
conv2,77,1.4465703498493028,0.05051612965636506
conv2,78,1.388290982476318,0.04687571821353641
conv2,79,1.3612622212291627,0.050026649635334736
conv2,80,1.2995454943501101,0.04756162179428857
conv2,81,1.239629496890943,0.05031466051900357
conv2,82,1.2228543321616385,0.046085904753294556
conv2,83,1.3075479861146977,0.05130385460544247
conv2,84,1.2406010342607523,0.04711666233857449
conv2,85,1.3100032893198388,0.051504913850377324
conv2,86,1.3075188169447216,0.048913849326939644
conv2,87,1.4640358854015016,0.055284929671057796
conv2,88,1.4961931639125976,0.04800795943209969
conv2,89,1.4818193359735505,0.05420157080064948
conv2,90,1.7146440568467702,0.0514250725551336
conv2,91,1.5845800945259136,0.051823446246743496
conv2,92,1.5165943696982025,0.05023444350148916
conv2,93,1.6455468498635795,0.05392580052168958
conv2,94,1.6986370609893693,0.05027421279725269
conv2,95,1.5944413537684927,0.052717360218914634
conv2,96,1.5350677958897667,0.0491670002999528
conv2,97,1.5025288982088327,0.05223871568894816
conv2,98,1.4713489978253487,0.0478625960973698
conv2,99,1.5453576920711511,0.05359992109286838
conv2,100,1.5726568812911694,0.04903864233296334
conv2,101,1.585867764806447,0.05200461082470218
conv2,102,1.6196490140501418,0.048564179138927126
conv2,103,1.6807613538151616,0.054457263156291326
conv2,104,1.660168075796892,0.04870303829587755
conv2,105,1.629855737883049,0.05488495844719319
conv2,106,1.5958431860052718,0.04854867588827952
conv2,107,1.4885749543845168,0.05312811917012028
conv2,108,1.4495196357485398,0.04920613893482955
conv2,109,1.5381936198117152,0.05456493289968545
conv2,110,1.5594297763961023,0.04760531535932463
conv2,111,1.5082864607757698,0.054593958411787366
conv2,112,1.45552340458467,0.049014416841850796
conv2,113,1.4820194645339604,0.0545385317748846
conv2,114,1.4932604968295478,0.04825573539445589
conv2,115,1.4532017016248346,0.05400191045158225
conv2,116,1.4504103880673924,0.04832900028925731
conv2,117,1.5395315273067713,0.052748880623309666
conv2,118,1.6572347872945472,0.04857152987314202
conv2,119,1.6634555557402617,0.05281401798566721
conv2,120,1.6250832067763858,0.048297141420251564
conv2,121,1.632483987559098,0.052207737236566056
conv2,122,1.6351220415276464,0.04806230312941207
conv2,123,1.6103830350714685,0.05297242082805874
conv2,124,1.5050140680224142,0.04834552913089595
